time,data1
2895.0,-951
2910.0,-32
2925.0,-1221
2940.0,1456
2955.0,-1960
2970.0,-1003
2985.0,660
3000.0,1934
3015.0,-1324
3030.0,-819
3045.0,-1434
3060.0,3960
3075.0,-1179
3090.0,-1879
3105.0,-87
3120.0,1670
3135.0,13
3150.0,-2284
3165.0,-2104
3180.0,1521
3195.0,-2090
3210.0,2602
3225.0,-2076
3240.0,1082
3255.0,-1133
3270.0,-671
3285.0,-469
3300.0,1865
3315.0,-1006
3330.0,-857
3345.0,-468
3360.0,3591
3375.0,-675
3390.0,-2093
3405.0,-715
3420.0,2191
3435.0,1122
3450.0,-99
3465.0,-1933
3480.0,2083
3495.0,-824
3510.0,-616
3525.0,-969
3540.0,1633
3555.0,-1374
3570.0,-713
3585.0,-981
3600.0,2444
3615.0,-1387
3630.0,-1680
3645.0,-1754
3660.0,3620
3675.0,-1213
3690.0,-411
3705.0,-1680
3720.0,1646
3735.0,46
3750.0,-630
3765.0,-480
3780.0,1090
3795.0,-567
3810.0,-83
3825.0,1154
3840.0,2027
3855.0,-770
3870.0,-413
3885.0,270
3900.0,1994
3915.0,-593
3930.0,-418
3945.0,-1781
3960.0,2940
3975.0,-719
3990.0,-1444
4005.0,-1707
4020.0,2147
4035.0,-1471
4050.0,-1881
4065.0,-1462
4080.0,1630
4095.0,-856
4110.0,189
4125.0,-1610
4140.0,1700
4155.0,-2209
4170.0,-1869
4185.0,-954
4200.0,2523
4215.0,-1535
4230.0,-814
4245.0,-2644
4260.0,3517
4275.0,-1749
4290.0,-873
4305.0,-491
4320.0,2090
4335.0,208
4350.0,-2036
4365.0,-1347
4380.0,2589
4395.0,-468
4410.0,106
4425.0,-1399
4440.0,4355
4455.0,-1806
4470.0,-557
4485.0,306
4500.0,1742
4515.0,-544
4530.0,-548
4545.0,-254
4560.0,4233
4575.0,-1086
4590.0,-1168
4605.0,-118
4620.0,2423
4635.0,-498
4650.0,-1515
4665.0,-1193
4680.0,1663
4695.0,-422
4710.0,205
4725.0,-2354
4740.0,2051
4755.0,-2026
4770.0,-1304
4785.0,-383
4800.0,2371
4815.0,-941
4830.0,-477
4845.0,-1299
4860.0,4060
4875.0,-511
4890.0,-1454
4905.0,-2651
4920.0,2534
4935.0,23
4950.0,-1506
4965.0,-1114
4980.0,2047
4995.0,-1310
5010.0,-741
5025.0,-808
5040.0,1740
5055.0,1867
5070.0,-1637
5085.0,-313
5100.0,1774
5115.0,-1533
5130.0,-1664
5145.0,-1943
5160.0,3555
5175.0,154
5190.0,-962
5205.0,-715
5220.0,2629
5235.0,1254
5250.0,-1573
5265.0,-261
5280.0,2510
5295.0,323
5310.0,-266
5325.0,-179
5340.0,2076
5355.0,-1514
5370.0,2
5385.0,-48
5400.0,1242
5415.0,-1855
5430.0,-1384
5445.0,-328
5460.0,2390
5475.0,-101
5490.0,-1027
5505.0,-1162
5520.0,1300
5535.0,-1188
5550.0,-1180
5565.0,-445
5580.0,1790
5595.0,-1392
5610.0,-527
5625.0,-1333
5640.0,1768
5655.0,-1334
5670.0,2007
5685.0,-552
5700.0,3019
5715.0,-1070
5730.0,-1310
5745.0,-1243
5760.0,2367
5775.0,-652
5790.0,-1856
5805.0,-939
5820.0,1042
5835.0,-738
5850.0,-2618
5865.0,-1691
5880.0,1272
5895.0,-3159
5910.0,-1488
5925.0,-1074
5940.0,1080
5955.0,-1624
5970.0,-1893
5985.0,-538
6000.0,2798
6015.0,-359
6030.0,-1881
6045.0,-1143
6060.0,3205
6075.0,-42
6090.0,-1209
6105.0,-2395
6120.0,2458
6135.0,-65
6150.0,-1658
6165.0,-1015
6180.0,1483
6195.0,-1220
6210.0,26
6225.0,-567
6240.0,1993
6255.0,-2088
6270.0,-1327
6285.0,3326
6300.0,279
6315.0,-951
6330.0,-440
6345.0,-1113
6360.0,3857
6375.0,-1346
6390.0,-2489
6405.0,-1496
6420.0,2768
6435.0,-95
6450.0,-1329
6465.0,-907
6480.0,2209
6495.0,-1181
6510.0,-344
6525.0,-1591
6540.0,2301
6555.0,-283
6570.0,-1012
6585.0,386
6600.0,3305
6615.0,-736
6630.0,-1335
6645.0,-1273
6660.0,3170
6675.0,-38
6690.0,-143
6705.0,-1183
6720.0,2908
6735.0,-1326
6750.0,-1597
6765.0,-1822
6780.0,1382
6795.0,-1432
6810.0,-679
6825.0,-1428
6840.0,830
6855.0,-1432
6870.0,-694
6885.0,211
6900.0,4507
6915.0,-2327
6930.0,-2044
6945.0,-827
6960.0,3738
6975.0,-456
6990.0,-696
7005.0,-748
7020.0,1566
7035.0,721
7050.0,-338
7065.0,-1290
7080.0,3163
7095.0,-562
7110.0,308
7125.0,36
7140.0,2375
7155.0,-1231
7170.0,-2154
7185.0,848
7200.0,2112
7215.0,-1847
7230.0,-1488
7245.0,-1160
7260.0,2962
7275.0,-1564
7290.0,-1438
7305.0,-1401
7320.0,3127
7335.0,610
7350.0,-1287
7365.0,-1627
7380.0,2130
7395.0,-1368
7410.0,-77
7425.0,-1475
7440.0,3438
7455.0,-2417
7470.0,-2062
7485.0,-767
7500.0,1240
7515.0,1249
7530.0,-1495
7545.0,-1971
7560.0,4032
7575.0,-953
7590.0,-1280
7605.0,-947
7620.0,1336
7635.0,-641
7650.0,-1835
7665.0,-2547
7680.0,1362
7695.0,-1171
7710.0,-75
7725.0,-1563
7740.0,1765
7755.0,-1540
7770.0,-1445
7785.0,-367
7800.0,2208
7815.0,-1544
7830.0,-1224
7845.0,-1493
7860.0,3846
7875.0,-1033
7890.0,-698
7905.0,-686
7920.0,2981
7935.0,1365
7950.0,-1550
7965.0,-1257
7980.0,2089
7995.0,-1204
8010.0,-7
8025.0,-1042
8040.0,1757
8055.0,-495
8070.0,-1621
8085.0,-368
8100.0,1943
8115.0,-969
8130.0,2043
8145.0,-1872
8160.0,2784
8175.0,-1300
8190.0,-820
8205.0,-1120
8220.0,1848
8235.0,-312
8250.0,-812
8265.0,-594
8280.0,1297
8295.0,-1410
8310.0,-777
8325.0,-1572
8340.0,1484
8355.0,-1433
8370.0,-1930
8385.0,-873
8400.0,2030
8415.0,-2385
8430.0,-491
8445.0,-423
8460.0,3993
8475.0,-1304
8490.0,-2230
8505.0,-1272
8520.0,1997
8535.0,-1017
8550.0,-1719
8565.0,-1595
8580.0,652
8595.0,-1743
8610.0,-1075
8625.0,-2412
8640.0,2123
8655.0,-1419
8670.0,-1080
8685.0,44
8700.0,820
8715.0,-1686
8730.0,-1496
8745.0,2636
8760.0,2550
8775.0,-1194
8790.0,-352
8805.0,-2211
8820.0,2022
8835.0,-233
8850.0,-1427
8865.0,-1973
8880.0,2467
8895.0,-1790
8910.0,-57
8925.0,-850
8940.0,1945
8955.0,-437
8970.0,-1525
8985.0,-322
9000.0,1590
9015.0,-1735
9030.0,-2243
9045.0,-905
9060.0,1889
9075.0,-1717
9090.0,-1211
9105.0,-1151
9120.0,1632
9135.0,-50
9150.0,-1237
9165.0,-1815
9180.0,1138
9195.0,-1564
9210.0,477
9225.0,-1245
9240.0,2911
9255.0,-1528
9270.0,-1543
9285.0,155
9300.0,734
9315.0,-866
9330.0,-304
9345.0,-1261
9360.0,6501
9375.0,-2427
9390.0,-1547
9405.0,-2340
9420.0,515
9435.0,146
9450.0,-1849
9465.0,-736
9480.0,2320
9495.0,-1315
9510.0,771
9525.0,-1466
9540.0,1315
9555.0,-1523
9570.0,-1543
9585.0,1
9600.0,1302
9615.0,-2453
9630.0,-2047
9645.0,-1369
9660.0,2931
9675.0,-1268
9690.0,-2179
9705.0,-1488
9720.0,2193
9735.0,863
9750.0,-1351
9765.0,-523
9780.0,2559
9795.0,-2269
9810.0,-11
9825.0,-1530
9840.0,2962
9855.0,-1409
9870.0,-246
9885.0,134
9900.0,2223
9915.0,-1474
9930.0,-748
9945.0,-615
9960.0,3419
9975.0,1540
9990.0,-1808
10005.0,-1507
10020.0,685
10035.0,-241
10050.0,-1490
10065.0,-1701
10080.0,993
10095.0,-1362
10110.0,-136
10125.0,-1385
10140.0,2417
10155.0,-1382
10170.0,-616
10185.0,-486
10200.0,2484
10215.0,-481
10230.0,-2074
10245.0,-1840
10260.0,3274
10275.0,-832
10290.0,-195
10305.0,-1562
10320.0,1964
10335.0,-1327
10350.0,-966
10365.0,-1874
10380.0,1367
10395.0,-1570
10410.0,-657
10425.0,-2125
10440.0,1541
10455.0,-1411
10470.0,-1317
10485.0,240
10500.0,1244
10515.0,-1310
10530.0,-2825
10545.0,-1135
10560.0,2592
10575.0,-350
10590.0,1745
10605.0,-2775
10620.0,2176
10635.0,1180
10650.0,-708
10665.0,-1810
10680.0,1595
10695.0,-771
10710.0,-767
10725.0,-1266
10740.0,1794
10755.0,-1609
10770.0,-2203
10785.0,-622
10800.0,1505
10815.0,-1286
10830.0,-1396
10845.0,-241
10860.0,3233
10875.0,-1626
10890.0,-1286
10905.0,-612
10920.0,1494
10935.0,710
10950.0,-1803
10965.0,-59
10980.0,1479
10995.0,-1301
11010.0,146
11025.0,-627
11040.0,1977
11055.0,-577
11070.0,-527
11085.0,-242
11100.0,2441
11115.0,-1029
11130.0,-1823
11145.0,-2522
11160.0,3221
11175.0,-853
11190.0,-1015
11205.0,1412
11220.0,1010
11235.0,-1267
11250.0,-872
11265.0,-1545
11280.0,1590
11295.0,-1815
11310.0,-358
11325.0,-2012
11340.0,1695
11355.0,-1812
11370.0,-1126
11385.0,-63
11400.0,487
11415.0,-1267
11430.0,-1160
11445.0,-1983
11460.0,2709
11475.0,-733
11490.0,-886
11505.0,-172
11520.0,2065
11535.0,-135
11550.0,-807
11565.0,-426
11580.0,787
11595.0,-899
11610.0,-930
11625.0,-399
11640.0,1933
11655.0,-1456
11670.0,-1439
11685.0,-1114
11700.0,1608
11715.0,-371
11730.0,-1158
11745.0,-649
11760.0,2771
11775.0,-1017
11790.0,-1391
11805.0,-1070
11820.0,4438
11835.0,-691
11850.0,-2010
11865.0,-1302
11880.0,2471
11895.0,-833
11910.0,-668
11925.0,-1795
11940.0,1135
11955.0,-1639
11970.0,-2590
11985.0,353
12000.0,606
12015.0,-1507
12030.0,-1906
12045.0,-441
12060.0,3151
12075.0,-912
12090.0,-1537
12105.0,-1120
12120.0,2425
12135.0,771
12150.0,-2149
12165.0,-1647
12180.0,643
12195.0,-1442
12210.0,-1024
12225.0,-2061
12240.0,1309
12255.0,-1531
12270.0,-1436
12285.0,296
12300.0,1833
12315.0,-2060
12330.0,-832
12345.0,-349
12360.0,3376
12375.0,-1816
12390.0,-627
12405.0,-1398
12420.0,2826
12435.0,2376
12450.0,-2530
12465.0,-846
12480.0,1990
12495.0,-404
12510.0,-154
12525.0,-1588
12540.0,2085
12555.0,-106
12570.0,-472
12585.0,117
12600.0,2178
12615.0,-2062
12630.0,-424
12645.0,-1522
12660.0,3228
12675.0,-2027
12690.0,-1189
12705.0,-1228
12720.0,2476
12735.0,-788
12750.0,-1136
12765.0,-798
12780.0,2638
12795.0,-2071
12810.0,225
12825.0,-627
12840.0,2038
12855.0,-965
12870.0,-1924
12885.0,-541
12900.0,3156
12915.0,-1091
12930.0,-1487
12945.0,-1289
12960.0,3270
12975.0,-1818
12990.0,-1418
13005.0,-1778
13020.0,1985
13035.0,-711
13050.0,2039
13065.0,-2433
13080.0,1830
13095.0,-1583
13110.0,1099
13125.0,-1322
13140.0,2432
13155.0,-622
13170.0,-616
13185.0,-1067
13200.0,1070
13215.0,-1312
13230.0,-949
13245.0,-1443
13260.0,3809
13275.0,-356
13290.0,-1315
13305.0,-421
13320.0,2429
13335.0,324
13350.0,-1471
13365.0,-1383
13380.0,1515
13395.0,-399
13410.0,841
13425.0,-681
13440.0,2889
13455.0,-354
13470.0,-789
13485.0,-941
13500.0,2275
13515.0,-1980
13530.0,-1162
13545.0,-1301
13560.0,2319
13575.0,-1480
13590.0,-1283
13605.0,-439
13620.0,2512
13635.0,96
13650.0,-395
13665.0,1969
13680.0,1756
13695.0,-979
13710.0,-437
13725.0,-1281
13740.0,1611
13755.0,-1386
13770.0,-2042
13785.0,64
13800.0,1398
13815.0,-1756
13830.0,-1220
13845.0,-1909
13860.0,3010
13875.0,25
13890.0,-1129
13905.0,-1117
13920.0,3109
13935.0,-175
13950.0,-1583
13965.0,-1643
13980.0,2365
13995.0,-1915
14010.0,-558
14025.0,-1028
14040.0,916
14055.0,-796
14070.0,-893
14085.0,139
14100.0,2937
14115.0,-1523
14130.0,-1322
14145.0,-998
14160.0,2610
14175.0,-1898
14190.0,-446
14205.0,-1453
14220.0,2121
14235.0,-416
14250.0,-1419
14265.0,-1432
14280.0,5105
14295.0,-2352
14310.0,221
14325.0,-439
14340.0,1736
14355.0,-605
14370.0,-1714
14385.0,-715
14400.0,2422
14415.0,-811
14430.0,-657
14445.0,-417
14460.0,2784
14475.0,-703
14490.0,-1178
14505.0,-819
14520.0,2019
14535.0,181
14550.0,-1946
14565.0,-1889
14580.0,1577
14595.0,-562
14610.0,425
14625.0,-532
14640.0,2044
14655.0,-2087
14670.0,-1192
14685.0,186
14700.0,3254
14715.0,-1317
14730.0,-740
14745.0,-574
14760.0,4114
14775.0,-409
14790.0,-1123
14805.0,-371
14820.0,1846
14835.0,-192
14850.0,-1272
14865.0,-2791
14880.0,1159
14895.0,1131
14910.0,-1040
14925.0,-1060
14940.0,2300
14955.0,-1542
14970.0,-1194
14985.0,-213
15000.0,2033
15015.0,-1268
15030.0,-1414
15045.0,-1458
15060.0,4899
15075.0,-825
15090.0,-1508
15105.0,297
15120.0,2852
15135.0,346
15150.0,-1204
15165.0,-1621
15180.0,2379
15195.0,-518
15210.0,411
15225.0,-1590
15240.0,1997
15255.0,-510
15270.0,-1213
15285.0,-968
15300.0,1751
15315.0,-976
15330.0,-191
15345.0,-1870
15360.0,2871
15375.0,-765
15390.0,-1957
15405.0,-2324
15420.0,2347
15435.0,159
15450.0,-857
15465.0,-1605
15480.0,3186
15495.0,-351
15510.0,3347
15525.0,-1807
15540.0,2098
15555.0,-662
15570.0,-1134
15585.0,-190
15600.0,1833
15615.0,-9
15630.0,-1790
15645.0,-1672
15660.0,3361
15675.0,-1125
15690.0,-873
15705.0,-1694
15720.0,2687
15735.0,-205
15750.0,-1228
15765.0,-2279
15780.0,1951
15795.0,-896
15810.0,863
15825.0,-1272
15840.0,2136
15855.0,-1260
15870.0,-176
15885.0,321
15900.0,2557
15915.0,-1641
15930.0,-666
15945.0,-589
15960.0,3073
15975.0,-1435
15990.0,109
16005.0,-657
16020.0,2157
16035.0,-353
16050.0,-533
16065.0,-344
16080.0,2755
16095.0,2
16110.0,-294
16125.0,1750
16140.0,706
16155.0,-1770
16170.0,-34
16185.0,-132
16200.0,1802
16215.0,-1832
16230.0,-927
16245.0,-885
16260.0,2863
16275.0,-711
16290.0,-2464
16305.0,-864
16320.0,2603
16335.0,367
16350.0,-1110
16365.0,-732
16380.0,3059
16395.0,-743
16410.0,-60
16425.0,-1972
16440.0,2870
16455.0,-1303
16470.0,-555
16485.0,-682
16500.0,2265
16515.0,-1074
16530.0,-1218
16545.0,-1735
16560.0,3105
16575.0,-1391
16590.0,-1742
16605.0,-1522
16620.0,1446
16635.0,-1303
16650.0,-1285
16665.0,-1979
16680.0,1558
16695.0,-1938
16710.0,71
16725.0,-248
16740.0,5382
16755.0,-2908
16770.0,108
16785.0,123
16800.0,1605
16815.0,-1336
16830.0,-2464
16845.0,-1264
16860.0,2882
16875.0,-887
16890.0,-927
16905.0,-1846
16920.0,2498
16935.0,-13
16950.0,-1180
16965.0,-750
16980.0,2653
16995.0,-1256
17010.0,231
17025.0,-269
17040.0,2534
17055.0,-1153
17070.0,-118
17085.0,-229
17100.0,2552
17115.0,-806
17130.0,-704
17145.0,-884
17160.0,3140
17175.0,-2374
17190.0,-2116
17205.0,-1163
17220.0,1986
17235.0,242
17250.0,-1627
17265.0,-1848
17280.0,2565
17295.0,-544
17310.0,-290
17325.0,-104
17340.0,2319
17355.0,1199
17370.0,-1566
17385.0,435
17400.0,2104
17415.0,-1899
17430.0,-1725
17445.0,-1340
17460.0,4269
17475.0,-1000
17490.0,-1386
17505.0,147
17520.0,1973
17535.0,636
17550.0,-1805
17565.0,-325
17580.0,3159
17595.0,-1338
17610.0,-282
17625.0,-2053
17640.0,983
17655.0,-1164
17670.0,-1463
17685.0,151
17700.0,2105
17715.0,-1038
17730.0,-334
17745.0,-1160
17760.0,3643
17775.0,-1161
17790.0,-941
17805.0,-1302
17820.0,1283
17835.0,676
17850.0,-1502
17865.0,-1079
17880.0,2203
17895.0,-786
17910.0,-709
17925.0,-1141
17940.0,1125
17955.0,-1666
17970.0,1391
17985.0,-263
18000.0,1737
18015.0,-1579
18030.0,-1070
18045.0,-681
18060.0,3599
18075.0,-1210
18090.0,-2487
18105.0,-1851
18120.0,2583
18135.0,-490
18150.0,-687
18165.0,-146
18180.0,2202
18195.0,-1374
18210.0,-128
18225.0,-803
18240.0,1992
18255.0,-1538
18270.0,-1667
18285.0,-298
18300.0,1657
18315.0,-1443
18330.0,-1670
18345.0,-1613
18360.0,3419
18375.0,-406
18390.0,-497
18405.0,-1573
18420.0,2542
18435.0,-199
18450.0,-1092
18465.0,-1394
18480.0,2487
18495.0,-286
18510.0,179
18525.0,-1411
18540.0,1784
18555.0,-1892
18570.0,-1148
18585.0,3584
18600.0,469
18615.0,24
18630.0,-2386
18645.0,-932
18660.0,2488
18675.0,-1654
18690.0,-1090
18705.0,-899
18720.0,2889
18735.0,-71
18750.0,-463
18765.0,-1750
18780.0,2519
18795.0,-1239
18810.0,-73
18825.0,-1760
18840.0,2470
18855.0,-2020
18870.0,-555
18885.0,-356
18900.0,2991
18915.0,-1251
18930.0,-971
18945.0,-531
18960.0,2741
18975.0,-803
18990.0,-1024
19005.0,-502
19020.0,3200
19035.0,898
19050.0,-1755
19065.0,-1394
19080.0,3045
19095.0,-1388
19110.0,1189
19125.0,-1557
19140.0,2199
19155.0,-1939
19170.0,-1219
19185.0,459
19200.0,5560
19215.0,-3012
19230.0,-2018
19245.0,-1331
19260.0,3308
19275.0,-923
19290.0,-2305
19305.0,-1481
19320.0,1565
19335.0,138
19350.0,-1352
19365.0,-1241
19380.0,2122
19395.0,-1012
19410.0,-50
19425.0,-876
19440.0,2008
19455.0,-1826
19470.0,-1662
19485.0,406
19500.0,2842
19515.0,-1371
19530.0,108
19545.0,-1138
19560.0,3451
19575.0,-1417
19590.0,-2009
19605.0,-1543
19620.0,1627
19635.0,-57
19650.0,-2385
19665.0,-1284
19680.0,1792
19695.0,-1138
19710.0,294
19725.0,-1741
19740.0,1859
19755.0,-610
19770.0,-1228
19785.0,1160
19800.0,2295
19815.0,1378
19830.0,-2086
19845.0,159
19860.0,3832
19875.0,-2301
19890.0,-1225
19905.0,-1656
19920.0,1576
19935.0,-6
19950.0,-680
19965.0,-1545
19980.0,1875
19995.0,-883
20010.0,-245
20025.0,-1671
20040.0,2086
20055.0,-879
20070.0,-1334
20085.0,-653
20100.0,2068
20115.0,-788
20130.0,-1231
20145.0,-1298
20160.0,3377
20175.0,-923
20190.0,-1224
20205.0,-1207
20220.0,2112
20235.0,-350
20250.0,-1568
20265.0,-992
20280.0,2137
20295.0,-2088
20310.0,-218
20325.0,-479
20340.0,2096
20355.0,-1921
20370.0,-1269
20385.0,-33
20400.0,3335
20415.0,-1281
20430.0,1831
20445.0,-1436
20460.0,3340
20475.0,-209
20490.0,-1188
20505.0,-1969
20520.0,2526
20535.0,89
20550.0,-688
20565.0,-1335
20580.0,1391
20595.0,-930
20610.0,478
20625.0,-727
20640.0,3146
20655.0,-1000
20670.0,-1747
20685.0,1240
20700.0,2134
20715.0,-1270
20730.0,-977
20745.0,-1182
20760.0,2057
20775.0,-1334
20790.0,-1082
20805.0,-1921
20820.0,1560
20835.0,-153
20850.0,-1039
20865.0,-1028
20880.0,2848
20895.0,-517
20910.0,-14
20925.0,-1313
20940.0,2873
20955.0,-1753
20970.0,-1394
20985.0,175
21000.0,2273
21015.0,-1469
21030.0,-840
21045.0,2998
21060.0,2328
21075.0,-1675
21090.0,-2390
21105.0,-320
21120.0,1544
21135.0,-212
21150.0,-720
21165.0,-1349
21180.0,1972
21195.0,-539
21210.0,-268
21225.0,-1092
21240.0,2055
21255.0,-1855
21270.0,-707
21285.0,-572
21300.0,2050
21315.0,-1573
21330.0,-828
21345.0,-581
21360.0,3483
21375.0,-2072
21390.0,-421
21405.0,-1098
21420.0,3506
21435.0,-313
21450.0,-2135
21465.0,-486
21480.0,1712
21495.0,-972
21510.0,189
21525.0,-1655
21540.0,2086
21555.0,-1750
21570.0,-957
21585.0,-582
21600.0,2828
21615.0,-1728
21630.0,175
21645.0,-720
21660.0,6143
21675.0,-1447
21690.0,-1522
21705.0,-733
21720.0,1126
21735.0,-513
21750.0,-2371
21765.0,-247
21780.0,2209
21795.0,-1145
21810.0,-1223
21825.0,-503
21840.0,2546
21855.0,-506
21870.0,-1322
21885.0,-406
21900.0,2564
21915.0,-414
21930.0,-508
21945.0,-1320
21960.0,2844
21975.0,-1411
21990.0,-1166
22005.0,-952
22020.0,1880
22035.0,-319
22050.0,-1586
22065.0,-2054
22080.0,995
22095.0,-1338
22110.0,740
22125.0,-1882
22140.0,2119
22155.0,-2357
22170.0,-1502
22185.0,0
22200.0,2340
22215.0,-710
22230.0,-2007
22245.0,-2172
22260.0,3131
22275.0,1408
22290.0,-2492
22305.0,-1802
22320.0,1852
22335.0,883
22350.0,-1592
22365.0,-2295
22380.0,2092
22395.0,-961
22410.0,-807
22425.0,-179
22440.0,1340
22455.0,-60
22470.0,-950
22485.0,799
22500.0,1843
22515.0,-350
22530.0,-1928
22545.0,-1173
22560.0,3392
22575.0,-857
22590.0,-621
22605.0,-1720
22620.0,2696
22635.0,589
22650.0,-705
22665.0,-1262
22680.0,1826
22695.0,-983
22710.0,241
22725.0,-925
22740.0,2623
22755.0,-957
22770.0,-769
22785.0,-628
22800.0,2204
22815.0,-557
22830.0,-1538
22845.0,-1506
22860.0,2438
22875.0,-1619
22890.0,1935
22905.0,-1790
22920.0,3047
22935.0,58
22950.0,-885
22965.0,-333
22980.0,3455
22995.0,-205
23010.0,-258
23025.0,-556
23040.0,1955
23055.0,-335
23070.0,-1636
23085.0,53
23100.0,2981
23115.0,-1795
23130.0,-1580
23145.0,-1959
23160.0,3316
23175.0,-54
23190.0,-1014
23205.0,-1357
23220.0,2328
23235.0,111
23250.0,-1717
23265.0,-840
23280.0,2238
23295.0,-1501
23310.0,269
23325.0,-652
23340.0,1312
23355.0,-1732
23370.0,-1462
23385.0,493
23400.0,2622
23415.0,-2364
23430.0,-2307
23445.0,-1270
23460.0,3545
23475.0,-1614
23490.0,-2057
23505.0,1242
23520.0,2549
23535.0,-1344
23550.0,-1209
23565.0,-1871
23580.0,2671
23595.0,-1647
23610.0,851
23625.0,-1132
23640.0,2184
23655.0,-787
23670.0,-1595
23685.0,893
23700.0,2860
23715.0,-1010
23730.0,-1142
23745.0,-13
23760.0,3030
23775.0,-1435
23790.0,-1506
23805.0,-843
23820.0,1329
23835.0,-42
23850.0,-495
23865.0,-18
23880.0,2015
23895.0,-1395
23910.0,253
23925.0,-963
23940.0,1642
23955.0,-586
23970.0,-1556
23985.0,592
24000.0,1993
24015.0,156
24030.0,-930
24045.0,-1072
24060.0,3634
24075.0,-2108
24090.0,-1304
24105.0,-1474
24120.0,5349
24135.0,-1350
24150.0,-2171
24165.0,-733
24180.0,2210
24195.0,-759
24210.0,190
24225.0,-1414
24240.0,1117
24255.0,-993
24270.0,-1087
24285.0,637
24300.0,3314
24315.0,-1246
24330.0,-1379
24345.0,-687
24360.0,2491
24375.0,-1454
24390.0,-1152
24405.0,-819
24420.0,2233
24435.0,679
24450.0,-767
24465.0,-1508
24480.0,1802
24495.0,-360
24510.0,47
24525.0,-1061
24540.0,2398
24555.0,-876
24570.0,-905
24585.0,1052
24600.0,2337
24615.0,-1522
24630.0,-1404
24645.0,-2088
24660.0,3747
24675.0,-1310
24690.0,-1533
24705.0,-2398
24720.0,2159
24735.0,2126
24750.0,-2106
24765.0,-99
24780.0,2099
24795.0,-17
24810.0,672
24825.0,-682
24840.0,2132
24855.0,-1084
24870.0,-1144
24885.0,66
24900.0,3356
24915.0,-1659
24930.0,-822
24945.0,-1344
24960.0,3187
24975.0,-1120
24990.0,-1102
25005.0,-754
25020.0,806
25035.0,561
25050.0,-918
25065.0,-1800
25080.0,1964
25095.0,-1536
25110.0,992
25125.0,-1423
25140.0,1580
25155.0,-395
25170.0,-1490
25185.0,-336
25200.0,2134
25215.0,-993
25230.0,-1365
25245.0,-673
25260.0,2815
25275.0,-256
25290.0,-966
25305.0,-1987
25320.0,2185
25335.0,207
25350.0,1550
25365.0,-1304
25380.0,1869
25395.0,-1442
25410.0,16
25425.0,-1205
25440.0,1877
25455.0,-1861
25470.0,-1093
25485.0,178
25500.0,2748
25515.0,-467
25530.0,-920
25545.0,-1677
25560.0,3534
25575.0,-1772
25590.0,-614
25605.0,-485
25620.0,1258
25635.0,1379
25650.0,-1265
25665.0,-326
25680.0,1980
25695.0,-440
25710.0,-397
25725.0,-1798
25740.0,2259
25755.0,-911
25770.0,-1509
25785.0,-520
25800.0,898
25815.0,-1094
25830.0,-1071
25845.0,-421
25860.0,3645
25875.0,-1544
25890.0,-914
25905.0,-1249
25920.0,2490
25935.0,640
25950.0,-891
25965.0,2040
25980.0,1900
25995.0,-1417
26010.0,-41
26025.0,123
26040.0,1239
26055.0,-1785
26070.0,-1390
26085.0,-190
26100.0,2392
26115.0,-889
26130.0,-1851
26145.0,-1411
26160.0,3464
26175.0,-1810
26190.0,-1782
26205.0,-527
26220.0,2170
26235.0,570
26250.0,-1199
26265.0,-1325
26280.0,1697
26295.0,-1824
26310.0,1209
26325.0,-988
26340.0,1338
26355.0,-367
26370.0,209
26385.0,165
26400.0,2332
26415.0,-1289
26430.0,-983
26445.0,-896
26460.0,3658
26475.0,-1223
26490.0,-598
26505.0,-1551
26520.0,2090
26535.0,1136
26550.0,-1204
26565.0,-1377
26580.0,5102
26595.0,-2237
26610.0,988
26625.0,-1350
26640.0,2723
26655.0,-2085
26670.0,-1094
26685.0,301
26700.0,835
26715.0,-704
26730.0,-813
26745.0,-1011
26760.0,4658
26775.0,-1575
26790.0,245
26805.0,-1746
26820.0,1491
26835.0,-93
26850.0,-1414
26865.0,-135
26880.0,2785
26895.0,-1071
26910.0,682
26925.0,-272
26940.0,2115
26955.0,-675
26970.0,-1797
26985.0,-442
27000.0,2306
27015.0,-164
27030.0,-141
27045.0,9
27060.0,4115
27075.0,-1045
27090.0,-1245
27105.0,-751
27120.0,2358
27135.0,854
27150.0,-830
27165.0,-1173
27180.0,2220
27195.0,2791
27210.0,-402
27225.0,-1928
27240.0,2051
27255.0,-662
27270.0,-1206
27285.0,645
27300.0,2037
27315.0,-619
27330.0,-648
27345.0,-379
27360.0,3558
27375.0,-1545
27390.0,-593
27405.0,-1540
27420.0,2303
27435.0,-1152
27450.0,-1321
27465.0,-912
27480.0,1050
27495.0,-646
27510.0,-737
27525.0,-1249
27540.0,1769
27555.0,-1461
27570.0,-1490
27585.0,-686
27600.0,2402
27615.0,-660
27630.0,-481
27645.0,-865
27660.0,3382
27675.0,-1864
27690.0,-2466
27705.0,-811
27720.0,1786
27735.0,-477
27750.0,-865
27765.0,-2291
27780.0,3152
27795.0,-2204
27810.0,2824
27825.0,-3250
27840.0,1027
27855.0,-1629
27870.0,-1379
27885.0,-339
27900.0,1374
27915.0,-1534
27930.0,-1433
27945.0,-1904
27960.0,2301
27975.0,-1408
27990.0,-1608
28005.0,-1078
28020.0,2189
28035.0,-267
28050.0,-1181
28065.0,-1464
28080.0,2137
28095.0,-1354
28110.0,195
28125.0,-1084
28140.0,2334
28155.0,-562
